IlmnID,Chromosome,MAPINFO
cg17720087,15,21964652
cg08883696,15,22014725
cg09507185,15,22025614
cg04606582,15,22413307
cg18106434,15,22833248
cg09762043,15,22833802
cg20587188,15,23082284
cg10272336,15,23115058
cg18703910,15,23157832
cg01612532,15,23312026
cg05804598,15,23312047
cg26957602,15,23888261
cg26261358,15,24043142
cg26288595,15,24672032
cg13847443,15,24675297
cg25876882,15,24921784
cg26939721,15,25108042
cg04061361,15,25296404
cg25345578,15,25315354
cg06861988,15,25319513
cg14481604,15,25334117
cg24363621,15,25430653
cg22835630,15,25434030
cg17061206,15,25441418
cg04278444,15,25456904
cg16929726,15,25457014
cg01393705,15,25457603
cg06049751,15,25478225
cg18208073,15,25483559
cg00078513,15,25488114
cg08764761,15,25492314
cg05881762,15,25684849
ch.15.23362502F,15,25811411
cg05960502,15,25903875
cg02107240,15,25978658
cg24576051,15,26056146
cg15523238,15,26108796
cg18139256,15,26327496
cg01251603,15,26874098
cg15066197,15,26874202
cg14859324,15,26874363
cg20897616,15,26874515
cg07711309,15,26975942
cg22257786,15,27020917
cg07216619,15,27035245
cg25070075,15,27083993
cg02633068,15,27083996
cg11147723,15,27786766
cg15194100,15,28014040
cg02987250,15,28014520
cg20976286,15,28054345
cg07138793,15,28148330
cg21520684,15,29034950
cg01191259,15,29210460
cg27083329,15,29210949
cg13749169,15,29423634
cg17051704,15,29424197
cg24138705,15,29428514
cg21575308,15,29763183
cg09503202,15,29927471
cg27305460,15,29969096
cg07811112,15,29980500
cg19182919,15,30264290
cg08736544,15,30483647
cg06530883,15,30699977
cg22713356,15,30763199
cg09200738,15,30865200
cg00067141,15,30930499
cg08704250,15,31115839
cg14829155,15,31115871
cg27024241,15,31175007
cg02537310,15,31284617
cg18016304,15,31287286
cg20663376,15,31372997
cg19346632,15,31599031
cg05368038,15,31621727
cg11865208,15,31776741
cg23390684,15,32197095
cg06999083,15,32267621
cg06540146,15,33011185
cg07500806,15,33200866
cg19599407,15,33360214
cg09347959,15,33360271
cg11775292,15,33487631
cg02371397,15,33799380
cg20668887,15,34635399
cg19701378,15,34730071
cg07387335,15,34781891
cg00884334,15,34787920
cg08190298,15,35088160
cg11039072,15,35280907
cg01838728,15,36131223
cg07398661,15,37111929
cg16247888,15,37181529
cg09896544,15,37204174
cg19010490,15,37388127
cg00691830,15,37388540
cg24357619,15,37389384
cg24694665,15,37782428
cg07989851,15,38117466
cg25943481,15,39505883
cg25499543,15,39871876
cg25503381,15,39871923
cg23849826,15,39872186
cg22580173,15,39873304
cg05886626,15,39873553
ch.15.381296F,15,40219076
cg19100357,15,40330645
cg21274778,15,40331621
cg07887985,15,40398402
cg11737246,15,40401244
cg24142503,15,40417564
cg06084073,15,40544353
cg02904657,15,40571997
cg02365397,15,40573976
cg08103472,15,40731325
cg24373596,15,40767102
cg12298222,15,40799212
cg05924882,15,40883034
cg17467550,15,40986702
cg25225841,15,41039134
cg22603433,15,41056786
cg07020338,15,41099895
cg25498107,15,41100233
cg04866639,15,41165181
ch.15.430474R,15,41664933
cg19169023,15,41853346
cg25906537,15,41860668
cg07514343,15,41982969
cg17847044,15,42102381
cg16590643,15,42162712
cg09621573,15,42190730
cg02471325,15,42290555
cg08883074,15,42500107
cg05701204,15,43425524
cg18431127,15,43513563
cg12308275,15,43558855
cg02155558,15,43621948
cg02449670,15,44223008
cg01254234,15,44580517
cg20792744,15,44723502
cg16734845,15,44781962
cg14727192,15,45247870
cg04036182,15,45458818
cg17366378,15,45458906
cg08274589,15,45492927
cg10477878,15,47565787
cg18142730,15,48034358
cg14398113,15,48105127
cg09456905,15,48412241
cg21011649,15,48819726
cg10627759,15,48941133
cg27630352,15,49099894
cg12131419,15,49353073
cg00232903,15,49779212
cg19960114,15,50296100
cg26188685,15,50540269
cg19949776,15,51236304
cg14424631,15,51526420
cg19558802,15,51695713
cg17967728,15,52263786
cg02031121,15,52331471
cg14431573,15,52405019
cg00638797,15,52447793
cg20557935,15,52484322
cg01140395,15,52570565
cg07100658,15,52752092
cg24008177,15,52972085
cg06623017,15,54124220
cg05129572,15,56138634
cg24686153,15,56148763
cg02402565,15,57590030
cg13319446,15,57592222
cg17582782,15,57592438
cg16075649,15,57595298
cg23772928,15,57622224
cg16958467,15,57655799
cg10070864,15,57664490
cg10167978,15,57825722
cg22708112,15,57883392
cg07320630,15,57978054
cg15190760,15,58724225
cg24654177,15,58791257
cg14945473,15,59063195
cg26218411,15,59226409
cg03429785,15,59498649
cg25443137,15,59626352
cg10425861,15,60286540
cg21667061,15,60772094
cg01045959,15,60774609
cg27395839,15,60812923
cg25141441,15,60830876
cg05912053,15,60919520
cg16665614,15,61302584
cg13301933,15,61521439
cg17196713,15,62127170
cg01634423,15,62549831
cg26772847,15,62589487
cg21632079,15,62938344
cg02599385,15,62990047
cg27133432,15,63026360
cg17156432,15,63261197
cg06787422,15,63331851
cg08198488,15,63333792
cg00520135,15,63333846
cg05507819,15,63340323
cg05276184,15,63372838
cg17207590,15,63570580
cg22441141,15,63632453
cg12036633,15,63758958
cg01767116,15,63889093
cg26817573,15,64126729
cg26909249,15,64650868
cg00223963,15,64674713
cg07774964,15,65133105
cg05527113,15,65204428
cg25879395,15,65272560
cg26811653,15,65321545
cg17821664,15,65337917
cg23058194,15,65369127
cg24778896,15,65394063
cg13985132,15,65394414
cg05899103,15,65394570
cg24594956,15,65592973
cg03770787,15,65652019
cg23168483,15,65669821
cg12230071,15,65822924
cg08036894,15,66471762
cg00893045,15,66795844
cg12371991,15,66937241
cg16775095,15,66947066
cg24382249,15,66947171
cg25481157,15,66947564
cg26099834,15,66947568
cg07504393,15,67136043
cg04667681,15,67230037
cg18746157,15,67232264
cg12595306,15,67236361
cg20076231,15,67268653
cg11418607,15,67323243
cg24961286,15,67361773
cg25793587,15,67383147
cg19193595,15,67396487
cg07882838,15,67417607
cg26430287,15,67439567
cg24247231,15,67904302
cg17708167,15,68117917
cg05338167,15,68498251
cg07562100,15,68569975
cg09430158,15,68667977
cg08872353,15,68719924
cg22541341,15,68879032
cg01678309,15,68930255
cg07944051,15,69068216
cg15040157,15,69323876
cg08148660,15,69323934
cg20532999,15,69323995
cg11155172,15,69351555
cg21635706,15,69432565
cg02375503,15,69591110
cg17111780,15,69591898
cg07513768,15,69744528
cg10537821,15,70105522
cg07050599,15,70878785
cg21759837,15,70925809
cg20566885,15,70995014
cg26653147,15,71146819
cg00316759,15,71407484
cg23336695,15,71804736
cg22395255,15,71903974
cg14283939,15,72020908
cg04664328,15,72101672
cg11314779,15,72567956
cg12313215,15,72767565
cg12308369,15,73193612
cg02161084,15,73989526
cg00117012,15,73996358
cg22377741,15,74011071
cg24779170,15,74020186
cg16900255,15,74037743
cg10855425,15,74067214
cg12594244,15,74218754
cg01652927,15,74229811
cg04815973,15,74267168
cg02462661,15,74275622
cg03328299,15,74281983
cg11399582,15,74345103
cg26774156,15,74495384
cg22166325,15,74988540
cg07923379,15,75073839
cg00723379,15,75586717
cg25250414,15,75871478
cg07052857,15,76225330
cg00371829,15,76304865
cg07102368,15,76455848
cg26408565,15,76604113
cg09778794,15,76628385
cg01450965,15,77191652
cg04349117,15,77570797
cg25212270,15,78015279
cg15398488,15,78349349
cg04061411,15,78385733
cg02073525,15,78556423
cg22563815,15,78856949
cg10077410,15,79096751
cg21242079,15,79101063
cg23727043,15,79104124
cg03589001,15,79164714
cg02333792,15,79269735
cg24739098,15,79297159
cg23047203,15,79357160
cg27147114,15,79358128
cg10831324,15,79386035
cg12284802,15,79723655
cg00780845,15,79725284
cg22688471,15,79788143
cg26673396,15,80215042
cg26249114,15,80352055
cg19708986,15,80824318
cg03390636,15,80843452
cg24159335,15,81071273
cg25960272,15,81076158
cg22344912,15,81282399
cg21250931,15,81624928
cg25228737,15,82234347
cg21386933,15,83477608
cg17463698,15,83477712
cg10025586,15,83501699
cg18200261,15,83781859
cg15564896,15,84287328
cg11611600,15,84323154
cg01631454,15,84748333
cg11871128,15,85144223
cg14726357,15,85326723
cg21695727,15,85347344
cg20359888,15,85362883
cg19686637,15,85427743
